Product URL,Name,Rating,Number of Ratings,Number of Reviews,OS,Resolution Type,Resolution Pixels,Launch Year,Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/sansui-102-cm-40-inch-full-hd-led-smart-android-tv-11-dolby-audio-midnight-black/p/itm65ead65b7faf2?pid=TVSFWFSHK5RJX6DZ&lid=LSTTVSFWFSHK5RJX6DZVLDYQP&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_24_572&otracker=search&otracker1=search&fm=Search&iid=209c01b4-9d84-4005-a696-4bf69e056866.TVSFWFSHK5RJX6DZ.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Sansui 102 cm (40 inch) Full HD LED Smart Android TV with Android 11 & Dolby Audio (Midnight Black),4.1,1046,109,Android,full hd,1920x1080,2020,1,23990,29990,20 
https://www.flipkart.com/haier-108-cm-43-inch-qled-ultra-hd-4k-smart-google-tv/p/itme27af7fe49670?pid=TVSHY8M3ZPHUJ3HC&lid=LSTTVSHY8M3ZPHUJ3HCSXOKJA&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_24_573&otracker=search&otracker1=search&fm=Search&iid=209c01b4-9d84-4005-a696-4bf69e056866.TVSHY8M3ZPHUJ3HC.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Haier 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV,5,7,1,Google TV,ultra hd (4k),3840x2160,2023,1,39990,56990,29 
https://www.flipkart.com/bpl-80-cm-32-inch-hd-ready-led-smart-linux-tv/p/itm30104e21ec18a?pid=TVSHYJDHH4GACSDN&lid=LSTTVSHYJDHH4GACSDNNSK0E3&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_24_574&otracker=search&otracker1=search&fm=Search&iid=209c01b4-9d84-4005-a696-4bf69e056866.TVSHYJDHH4GACSDN.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,BPL 80 cm (32 inch) HD Ready LED Smart Linux TV,3.9,7,0,Linux,hd ready,1366x768,2023,2,15600,18500,15 
https://www.flipkart.com/huidi-hd4fspro-80-cm-31-5-inch-hd-ready-led-smart-android-based-tv-2024/p/itm9cbc6a36739ef?pid=TVSH383QUGSF5XHC&lid=LSTTVSH383QUGSF5XHCSENPXC&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_24_575&otracker=search&otracker1=search&fm=Search&iid=209c01b4-9d84-4005-a696-4bf69e056866.TVSH383QUGSF5XHC.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,HUIDI HD4FSPRO 80 cm (31.5 inch) HD Ready LED Smart Android Based TV 2024 Edition,N/A,N/A,N/A,Android Based,hd ready,1366x768,2024,N/A,18999,N/A,N/A
https://www.flipkart.com/lg-81-28-cm-32-inch-full-hd-led-smart-webos-tv/p/itm5565f0a5dc55e?pid=TVSGRU3MKZS76BHD&lid=LSTTVSGRU3MKZS76BHDRALW4S&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_577&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGRU3MKZS76BHD.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,LG 81.28 cm (32 inch) Full HD LED Smart WebOS TV,4.2,69,7,WebOS,N/A,N/A,2022,1,18990,20990,9 
https://www.flipkart.com/haier-127-cm-50-inch-ultra-hd-4k-led-smart-google-tv-dolby-vision-atmos-far-field/p/itm78e869febfd80?pid=TVSGNPGGJCN3NPQG&lid=LSTTVSGNPGGJCN3NPQG3WOLC4&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_578&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGNPGGJCN3NPQG.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Haier 127 cm (50 inch) Ultra HD (4K) LED Smart Google TV with DOLBY VISION-ATMOS & Far-Field,4.2,218,24,Google TV,ultra hd (4k),3840x2160,2023,1,39999,60990,34 
https://www.flipkart.com/nacson-80-cm-32-inch-hd-ready-led-smart-android-based-tv/p/itmc3fbb35aadbe7?pid=TVSGA9BC84MEFCYK&lid=LSTTVSGA9BC84MEFCYKN7CEDP&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_579&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGA9BC84MEFCYK.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Nacson 80 cm (32 inch) HD Ready LED Smart Android Based TV,3.7,10,1,Android Based,hd ready,1366x768,2022,N/A,12499,24990,49 
https://www.flipkart.com/haier-81-2-cm-43-inch-full-hd-led-smart-android-tv/p/itmcc746fa7a9726?pid=TVSGKRUZEK3G6AKT&lid=LSTTVSGKRUZEK3G6AKTY2JZF9&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_580&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGKRUZEK3G6AKT.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Haier 81.2 cm (43 inch) Full HD LED Smart Android TV,N/A,N/A,N/A,Android,full hd,1920x1080,2022,1,26357,40990,35 
https://www.flipkart.com/cornea-bezelless-110-cm-43-inch-full-hd-led-smart-android-tv/p/itm5659fa956bf8e?pid=TVSGDTQXDSYGTJZB&lid=LSTTVSGDTQXDSYGTJZBOK7MC1&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_581&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGDTQXDSYGTJZB.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,CORNEA Bezelless 110 cm (43 inch) Full HD LED Smart Android TV,4.3,3,1,Android,full hd,1920x1080,2022,N/A,19999,29999,33 
https://www.flipkart.com/foxsky-165-cm-65-inch-ultra-hd-4k-led-smart-android-tv/p/itm36ed9f24694df?pid=TVSGEMUBMYSZCJRN&lid=LSTTVSGEMUBMYSZCJRNSJELXO&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_582&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGEMUBMYSZCJRN.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Foxsky 165 cm (65 inch) Ultra HD (4K) LED Smart Android TV,3.7,171,37,Android,ultra hd (4k),3840x2160,2023,1,38999,129990,69 
https://www.flipkart.com/blaupunkt-cybersound-g2-series-164-cm-65-inch-ultra-hd-4k-led-smart-google-tv-dolby-atmos-60-w-sound-output/p/itm437fb49c9333f?pid=TVSGQFRYZZYKFGBY&lid=LSTTVSGQFRYZZYKFGBYUACYBY&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_583&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGQFRYZZYKFGBY.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Blaupunkt CyberSound G2 Series 164 cm (65 inch) Ultra HD (4K) LED Smart Google TV with Dolby Atmos & 6...,4.5,7818,1800,Google TV,ultra hd (4k),3840x2160,2023,1,40999,69999,41 
https://www.flipkart.com/samsung-7-108-cm-43-inch-ultra-hd-4k-led-smart-tizen-tv/p/itmf0430d0e0bbb7?pid=TVSG4CQ8KX86FARZ&lid=LSTTVSG4CQ8KX86FARZT4CKSZ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_584&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSG4CQ8KX86FARZ.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,SAMSUNG 7 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,4.3,18,0,Tizen,ultra hd (4k),3840x2160,2021,1,36990,49990,26 
https://www.flipkart.com/hisense-u7h-139-cm-55-inch-qled-ultra-hd-4k-smart-vidaa-tv-full-array-local-dimming/p/itm9be91066e3d26?pid=TVSGJZWHZZEESN94&lid=LSTTVSGJZWHZZEESN94WOIKBJ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_585&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGJZWHZZEESN94.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Hisense U7H 139 cm (55 inch) QLED Ultra HD (4K) Smart VIDAA TV With Full Array Local Dimming,4.3,721,95,VIDAA,ultra hd (4k),3840x2160,2022,2,52699,79990,34 
https://www.flipkart.com/sony-bravia-2-125-7-cm-50-inch-ultra-hd-4k-led-smart-google-tv-2024/p/itm49e827d258cb3?pid=TVSHYP2EW795RTFU&lid=LSTTVSHYP2EW795RTFUSPLVJ7&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_586&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSHYP2EW795RTFU.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,SONY Bravia 2 125.7 cm (50 inch) Ultra HD (4K) LED Smart Google TV 2024 Edition,4.5,15,3,Google TV,ultra hd (4k),3840x2160,2024,1,56990,79900,28 
https://www.flipkart.com/lg-all-in-one-80-cm-32-inch-hd-ready-led-smart-webos-tv/p/itm36b95cd494360?pid=TVSFHBVZASS5XA3H&lid=LSTTVSFHBVZASS5XA3H7RETAJ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_587&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSFHBVZASS5XA3H.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,LG All-in-One 80 cm (32 inch) HD Ready LED Smart WebOS TV,4.4,20572,2268,WebOS,hd ready,1366x768,2019,1,16489,22490,26 
https://www.flipkart.com/t-series-109-cm-43-inch-full-hd-led-smart-tv-warranty-card/p/itme0e09cd677def?pid=TVSGTFYQAYZGPMM3&lid=LSTTVSGTFYQAYZGPMM3WONF5V&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_588&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGTFYQAYZGPMM3.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,T-Series 109 cm (43 inch) Full HD LED Smart TV with Warranty Card,3.7,3,0,N/A,full hd,1920x1080,2023,N/A,21490,34990,38 
https://www.flipkart.com/wybor-80-cm-32-inch-hd-ready-led-smart-android-tv/p/itm0e1b0a0475089?pid=TVSGQDY6AAE3SYTC&lid=LSTTVSGQDY6AAE3SYTCESD7QA&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_589&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGQDY6AAE3SYTC.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Wybor 80 cm (32 inch) HD Ready LED Smart Android TV,N/A,N/A,N/A,Android,hd ready,1366x768,2021,N/A,11199,23900,53 
https://www.flipkart.com/nu-80-cm-32-inch-hd-ready-led-smart-webos-tv/p/itmb85872fa69e7b?pid=TVSGMZCQ4VBFZUCZ&lid=LSTTVSGMZCQ4VBFZUCZAYTTQI&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_590&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGMZCQ4VBFZUCZ.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,NU 80 cm (32 inch) HD Ready LED Smart WebOS TV,4.1,122,19,WebOS,hd ready,1366x768,2023,2,11099,23999,53 
https://www.flipkart.com/imee-elite-80-cm-32-inch-hd-ready-led-smart-android-tv-srs-surround-sound-bee-5-star/p/itm0b8301f344c3e?pid=TVSGD6TFP9JEV69V&lid=LSTTVSGD6TFP9JEV69VIJKJHP&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_591&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGD6TFP9JEV69V.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,iMEE Elite 80 cm (32 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),4.2,9,3,Android,hd ready,1366x768,2021,N/A,13999,19999,30 
https://www.flipkart.com/jvc-189-cm-75-inch-qled-ultra-hd-4k-smart-android-tv/p/itm76338c6183f2b?pid=TVSGG5GKCHCBH4ZZ&lid=LSTTVSGG5GKCHCBH4ZZL6HFW8&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_592&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGG5GKCHCBH4ZZ.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,JVC 189 cm (75 inch) QLED Ultra HD (4K) Smart Android TV,N/A,N/A,N/A,Android,ultra hd (4k),3840x2160,2022,N/A,85999,169990,49 
https://www.flipkart.com/coocaa-frameless-108-cm-43-inch-ultra-hd-4k-led-smart-google-tv-hdr-10-dolby-audio-eye-care-technology/p/itmc97586d52c754?pid=TVSGFPFBUTZFTUA7&lid=LSTTVSGFPFBUTZFTUA70V0IGP&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_593&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGFPFBUTZFTUA7.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Coocaa Frameless 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with HDR 10 Dolby Audio and Eye ca...,4.2,474,68,Google TV,ultra hd (4k),3840x2160,2022,1,21999,59999,63 
https://www.flipkart.com/samsung-neo-qled-138-cm-55-inch-ultra-hd-4k-smart-tizen-tv/p/itm53412cf422554?pid=TVSGZYKSMRHFUFAP&lid=LSTTVSGZYKSMRHFUFAPW6KCL2&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_594&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGZYKSMRHFUFAP.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,SAMSUNG Neo QLED 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,4,6,1,Tizen,ultra hd (4k),3840x2160,2023,1,139990,204990,31 
https://www.flipkart.com/haier-165-cm-65-inch-ultra-hd-4k-led-smart-google-tv-dolby-vision-atmos-far-field/p/itm9f4b836bfb2d7?pid=TVSGNPGJKPA8FZT5&lid=LSTTVSGNPGJKPA8FZT5Y5D9DO&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_595&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGNPGJKPA8FZT5.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Haier 165 cm (65 inch) Ultra HD (4K) LED Smart Google TV with DOLBY VISION-ATMOS & Far-Field,3.9,17,4,Google TV,ultra hd (4k),3840x2160,2023,1,60990,105990,42 
https://www.flipkart.com/lloyd-81-32-cm-32-inch-hd-ready-led-smart-webos-tv-wide-color-gemut/p/itm2c08d738610e1?pid=TVSGW3CHZZAEXATC&lid=LSTTVSGW3CHZZAEXATCHDXWK8&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_596&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGW3CHZZAEXATC.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Lloyd 81.32 cm (32 inch) HD Ready LED Smart WebOS TV with Wide Color Gemut,N/A,N/A,N/A,WebOS,hd ready,1366x768,2023,N/A,16700,25490,34 
https://www.flipkart.com/acer-177-cm-70-inch-ultra-hd-4k-led-smart-google-tv/p/itm67f94b680c8f6?pid=TVSGSZ2KSDAKH2ZG&lid=LSTTVSGSZ2KSDAKH2ZGFDTB57&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_597&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGSZ2KSDAKH2ZG.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Acer 177 cm (70 inch) Ultra HD (4K) LED Smart Google TV,4.1,27,4,Google TV,ultra hd (4k),3840x2160,2023,1,49999,99999,50 
https://www.flipkart.com/thomson-r9-60-cm-24-inch-hd-ready-led-tv/p/itm16d231eb11ac0?pid=TVSF66GTGDHUNH8T&lid=LSTTVSF66GTGDHUNH8TXWOQ12&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_598&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSF66GTGDHUNH8T.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Thomson R9 60 cm (24 inch) HD Ready LED TV,4.1,61475,8528,N/A,hd ready,1366x768,2018,1,5499,10499,47 
https://www.flipkart.com/cenit-109-cm-43-inch-full-hd-led-smart-android-tv-miracast/p/itmb738dcc912beb?pid=TVSGSSZDG6ZZWJHD&lid=LSTTVSGSSZDG6ZZWJHD1TBJQW&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_25_599&otracker=search&otracker1=search&fm=Search&iid=84f6e092-5272-4fe7-b1fa-5a744d261588.TVSGSSZDG6ZZWJHD.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,cenit 109 cm (43 inch) Full HD LED Smart Android TV with Miracast,N/A,N/A,N/A,Android,N/A,N/A,2021,N/A,25999,43999,40 
https://www.flipkart.com/sony-bravia-80-cm-32-inch-hd-ready-led-smart-google-tv-alexa-compatibility/p/itm409ed920decd7?pid=TVSGTS4K5TXNUUPU&lid=LSTTVSGTS4K5TXNUUPUKWSM7O&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_601&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSGTS4K5TXNUUPU.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,SONY Bravia 80 cm (32 inch) HD Ready LED Smart Google TV with Alexa Compatibility,4.5,12,4,Google TV,hd ready,1366x768,2022,1,27990,35449,21 
https://www.flipkart.com/samsung-crystal-4k-ismart-series-138-cm-55-inch-ultra-hd-4k-led-smart-tizen-tv-processor-300-free-channels-purcolor-one-billion-color-hdr-10-support-key-triple-protection-connectshare-smartthings-app-knox-security/p/itm94b83f9f894e1?pid=TVSGZF57Y3PJHUTA&lid=LSTTVSGZF57Y3PJHUTAZV2NBG&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_602&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSGZF57Y3PJHUTA.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,SAMSUNG Crystal 4K iSmart Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV with Crystal Proces...,4.3,16002,1141,Tizen,ultra hd (4k),3840x2160,2023,2,44990,64900,30 
https://www.flipkart.com/imee-premium-80-cm-32-inch-hd-ready-led-smart-android-tv-srs-surround-sound-bee-5-star/p/itm0b8301f344c3e?pid=TVSGD6TFGGFCHYMP&lid=LSTTVSGD6TFGGFCHYMPTJLFIA&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_603&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSGD6TFGGFCHYMP.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,iMEE Premium 80 cm (32 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),3.6,28,3,Android,hd ready,1366x768,2021,N/A,12999,18999,31 
https://www.flipkart.com/thomson-oathpro-series-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv-dolby-digital-plus-dts-trusurround/p/itmd49c1d40f0dde?pid=TVSFT4FJQ4YYXTKY&lid=LSTTVSFT4FJQ4YYXTKY8N1BL1&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_604&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSFT4FJQ4YYXTKY.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Thomson OATHPRO Series 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Digital Plus & D...,4.5,40241,9578,Android,ultra hd (4k),3840x2160,2020,1,28599,37999,24 
https://www.flipkart.com/sansui-165-cm-65-inch-ultra-hd-4k-led-smart-tv/p/itm6d11ba7edceae?pid=TVSGMVGHF6SUFUFT&lid=LSTTVSGMVGHF6SUFUFTWTHTCU&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_605&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSGMVGHF6SUFUFT.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Sansui 165 cm (65 inch) Ultra HD (4K) LED Smart TV,N/A,N/A,N/A,N/A,ultra hd (4k),3840x2160,2020,1,55549,79990,30 
https://www.flipkart.com/samsung-neo-qled-165-1-cm-65-inch-qled-ultra-hd-4k-smart-tizen-tv-ai-technology-2024-model/p/itmf4738cb8bd7a7?pid=TVSGYWKB5K6YF9FJ&lid=LSTTVSGYWKB5K6YF9FJXRJ4D8&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_606&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSGYWKB5K6YF9FJ.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,SAMSUNG Neo-QLED 165.1 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV with AI Technology (2024 Model),4,6,1,Tizen,ultra hd (4k),3840x2160,2024,2,164990,249900,33 
https://www.flipkart.com/vistek-59-69-cm-24-inch-hd-ready-led-smart-android-tv-2023-inbuilt-soundbar/p/itmbdfac37242602?pid=TVSH6MH9HGGBNGFC&lid=LSTTVSH6MH9HGGBNGFCIVWII0&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_607&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSH6MH9HGGBNGFC.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,vistek 59.69 cm (24 inch) HD Ready LED Smart Android TV 2023 Edition with Inbuilt soundbar,N/A,N/A,N/A,Android,hd ready,1280x1024,2023,N/A,6400,10999,41 
https://www.flipkart.com/imee-premium-80-cm-32-inch-hd-ready-led-smart-android-tv-srs-surround-sound-bee-5-star/p/itm0b8301f344c3e?pid=TVSGD6TFTKYGWZCN&lid=LSTTVSGD6TFTKYGWZCN6SI57K&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_608&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSGD6TFTKYGWZCN.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,iMEE Premium 80 cm (32 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),3.6,28,3,Android,hd ready,1366x768,2021,N/A,10914,18999,42 
https://www.flipkart.com/imee-premium-80-cm-32-inch-hd-ready-led-smart-android-tv-srs-surround-sound-bee-5-star/p/itm0b8301f344c3e?pid=TVSGD6TF328BTGD4&lid=LSTTVSGD6TF328BTGD4KVZC3P&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_609&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSGD6TF328BTGD4.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,iMEE Premium 80 cm (32 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),3.6,28,3,Android,hd ready,1366x768,2021,N/A,11899,18999,37 
https://www.flipkart.com/haier-108-cm-43-inch-qled-ultra-hd-4k-smart-google-tv-features-dolby-vision-atmos-enhanced-audiovisual-experience-hands-free-voice-control-assistant-memc-60hz-smoother-motion/p/itm5372ede01c3d1?pid=TVSH258VRXFTVVA8&lid=LSTTVSH258VRXFTVVA8H2W0ZJ&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_610&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSH258VRXFTVVA8.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Haier 108 cm (43 inch) QLED Ultra HD (4K) Smart Google TV features Dolby Vision and Dolby Atmos for en...,N/A,N/A,N/A,Google TV,ultra hd (4k),3840x2160,2023,N/A,31599,50990,38 
https://www.flipkart.com/sansui-109-cm-43-inch-full-hd-led-smart-google-tv-dolby-sound-quality/p/itm40877f0764062?pid=TVSGTGQ3WVV2UWXC&lid=LSTTVSGTGQ3WVV2UWXCX30OX5&marketplace=FLIPKART&q=tv&store=ckf%2Fczl&srno=s_26_611&otracker=search&otracker1=search&fm=Search&iid=409f5278-ba81-4495-8628-6931d9d537ea.TVSGTGQ3WVV2UWXC.SEARCH&ppt=sp&ppn=sp&ssid=477sm3c4000000001739008916158&qH=c9a1fdac6e082dd8,Sansui 109 cm (43 inch) Full HD LED Smart Google TV with Dolby Sound Quality,4.4,17,2,Google TV,full hd,1920x1080,2023,1,23500,39900,41 
