Product URL,Name,Rating,Number of Ratings,Number of Reviews,Power Usage (W),Room Size (sqft),Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/godrej-5-in-1-convertible-cooling-2-ton-3-star-split-inverter-heavy-duty-extreme-temperature-ac-white/p/itm22254bbefbc1d?pid=ACNGYKCDKG58XSYZ&lid=LSTACNGYKCDKG58XSYZFZ34TS&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_123&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGYKCDKG58XSYZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-In-1 Convertible Cooling 2 Ton 3 Star Split Inverter With Heavy Duty Cooling at Extreme Tempe...,4,10558,788,1183.2 kWh,151 - 200 sqft,"5 Years Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",42990,60990,29 
https://www.flipkart.com/blue-star-2025-model-1-ton-5-split-inverter-ac-wi-fi-connect-white/p/itm5b7e21b278717?pid=ACNH7C2HMSWFP9VV&lid=LSTACNH7C2HMSWFP9VVSCKXXR&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_124&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNH7C2HMSWFP9VV.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 2025 Model 1 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,4.3,71,9,538.94 kWh,90 sqft,N/A,37490,64000,41 
https://www.flipkart.com/ifb-ai-convertible-8-in-1-cooling-2024-model-1-ton-3-star-split-inverter-heavy-duty-55-degree-ac-white/p/itm92123760f572c?pid=ACNGYDZBYGHHZAGH&lid=LSTACNGYDZBYGHHZAGHFFNEUY&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_125&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGYDZBYGHHZAGH.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,IFB AI Convertible 8-in-1 Cooling 2024 Model 1 Ton 3 Star Split Inverter With Heavy Duty Cooling at 55...,3.9,1722,137,655.74 kWh,90 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",29990,52990,43 
https://www.flipkart.com/onida-5-in-1-convertible-cooling-2-ton-3-star-split-inverter-four-way-swing-ac-white/p/itm19d646cadddf3?pid=ACNH2X9MVXDG3HSX&lid=LSTACNH2X9MVXDG3HSXBNTPC5&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_126&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNH2X9MVXDG3HSX.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,ONIDA 5-in-1 Convertible Cooling 2 Ton 3 Star Split Inverter With Four Way Swing AC  - White,4.1,7532,854,1231.9 kWh,151 - 200 sqft,1 Year Warranty on Product and 5 Years Warranty on Compressor,39990,71990,44 
https://www.flipkart.com/carrier-ai-flexicool-convertible-6-in-1-cooling-1-5-ton-4-star-split-inverter-dual-filtration-hd-auto-cleanser-ac-pm-2-5-filter-white/p/itm3bf88b9c6ece4?pid=ACNGX9ZHGKZRG8JV&lid=LSTACNGX9ZHGKZRG8JVR9BSSD&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_127&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGX9ZHGKZRG8JV.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,CARRIER AI Flexicool Convertible 6-in-1 Cooling 1.5 Ton 4 Star Split Inverter Dual Filtration with HD ...,4,15149,1265,859.34 kWh,111 - 150 sqft,"1 Year Warranty on Product, 5 Years Extended Warranty on PCB and 10 Years Warranty on Compressor",37990,69790,45 
https://www.flipkart.com/haier-1-5-ton-4-star-split-dual-inverter-micro-bacterial-filter-60-high-ambient-performance-20-mtrs-air-throw-heavy-duty-ac-white/p/itm00cb4d8394ff2?pid=ACNGXF7HCM6WFSHJ&lid=LSTACNGXF7HCM6WFSHJXLCK59&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_128&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGXF7HCM6WFSHJ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Haier 1.5 Ton 4 Star Split Dual Inverter with Micro Bacterial Filter, 60 High Ambient Performance, 20 ...",4,3069,351,913 kWh,111 - 150 sqft,5 Years Warranty on Product and 12 Years Warranty on Compressor,37990,67200,43 
https://www.flipkart.com/haier-1-ton-3-star-split-inverter-ac-white/p/itmbdf9269c7f84d?pid=ACNGCUECGS6GFPGV&lid=LSTACNGCUECGS6GFPGVLVTIM8&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_129&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGCUECGS6GFPGV.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Haier 1 Ton 3 Star Split Inverter AC  - White,4,1288,130,732.84 kWh,90 sqft,1 Year Warranty on Product and 12 Years on Compressor,32977,59490,44 
https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2024-model-0-8-ton-3-star-split-dual-inverter-hd-filter-anti-virus-protection-viraat-mode-adc-sensor-ac-white/p/itm1aaacb6452e5a?pid=ACNGWKAN5GWBB5M2&lid=LSTACNGWKAN5GWBB5M2A0ORII&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_130&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGWKAN5GWBB5M2.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,LG AI Convertible 6-in-1 Cooling 2024 Model 0.8 Ton 3 Star Split Dual Inverter HD Filter with Anti-Vir...,4.1,41259,3662,625.33 kWh,90 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor from LG",31490,67990,53 
https://www.flipkart.com/marq-flipkart-2024-range-1-ton-3-star-split-inverter-4-in-1-convertible-turbo-cool-technology-ac-white/p/itm90337c1c192b2?pid=ACNGW3NXTUCET6CZ&lid=LSTACNGW3NXTUCET6CZWFT45U&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_131&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGW3NXTUCET6CZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,MarQ by Flipkart 2024 Range 1 Ton 3 Star Split Inverter 4-in-1 Convertible with Turbo Cool Technology ...,4.1,3441,348,675.18 kWh,90 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,26490,47999,44 
https://www.flipkart.com/lg-2025-model-ai-convertible-6-in-1-1-ton-3-star-split-dual-inverter-viraat-mode-diet-plus-faster-cooling-energy-saving-ac-white/p/itm5d38061f6a915?pid=ACNH7SB8WMJZZGWZ&lid=LSTACNH7SB8WMJZZGWZ23EEKX&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_132&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNH7SB8WMJZZGWZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"LG 2025 Model AI Convertible 6-in-1 1 Ton 3 Star Split AI Dual Inverter with VIRAAT Mode, Diet Plus Mo...",4,5006,398,N/A,90 sqft,N/A,35690,67990,47 
https://www.flipkart.com/haier-1-ton-3-star-split-dual-inverter-micro-bacterial-filter-60-high-ambient-performance-20-mtrs-air-throw-heavy-duty-ac-white/p/itmbb28c21a25719?pid=ACNGXF7HYGR5RNY2&lid=LSTACNGXF7HYGR5RNY2HF8ZMH&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_133&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGXF7HYGR5RNY2.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Haier 1 Ton 3 Star Split Dual Inverter with Micro Bacterial Filter, 60 High Ambient Performance, 20 Mt...",4,1288,130,697.66 kWh,90 sqft,5 Years Warranty on Product and 12 Years Warranty on Compressor,29990,58000,48 
https://www.flipkart.com/ifb-ai-convertible-8-in-1-cooling-2024-model-1-ton-3-star-split-inverter-heavy-duty-55-degree-ac-wi-fi-connect-white/p/itm92123760f572c?pid=ACNGYDZB4V3DYWTX&lid=LSTACNGYDZB4V3DYWTX9T4TTR&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_134&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGYDZB4V3DYWTX.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,IFB AI Convertible 8-in-1 Cooling 2024 Model 1 Ton 3 Star Split Inverter With Heavy Duty Cooling at 55...,3.9,1722,137,655.74 kWh,90 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",30990,55990,44 
https://www.flipkart.com/godrej-1-ton-3-star-split-inverter-anti-virus-protection-ac-white-gold/p/itmab100a1a6a654?pid=ACNGC2SCHU4KDHKS&lid=LSTACNGC2SCHU4KDHKSZETVVE&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_135&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGC2SCHU4KDHKS.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Godrej 1 Ton 3 Star Split Inverter With Anti-Virus Protection AC  - White, Gold",4,4208,330,752.58 kWh,90 sqft,1 Year Warranty on Product and 10 Years on Compressor,29490,36700,19 
https://www.flipkart.com/godrej-5-in-1-convertible-cooling-2023-model-1-ton-5-star-split-inverter-i-sense-technology-blue-fin-anti-corrosive-coating-ac-white-gold/p/itm1b696b02d52ce?pid=ACNGK96ZVECPHH54&lid=LSTACNGK96ZVECPHH54C7RHKJ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_136&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGK96ZVECPHH54.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-in-1 Convertible Cooling 2023 Model 1 Ton 5 Star Split Inverter i-sense Technology with Blue ...,4,4208,330,524.03 kWh,90 sqft,"10 years warranty on Inverter compressor,5 years warranty on PCB &1 year comprehensive warranty.",34599,48900,29 
https://www.flipkart.com/ifb-fastcool-convertible-8-in-1-cooling-2023-model-1-ton-2-star-split-inverter-smart-ready-7-stage-air-treatment-ac-white/p/itmaffd6f9ad5f2b?pid=ACNGKQGASAMGZGVF&lid=LSTACNGKQGASAMGZGVF3HVZTH&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_137&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGKQGASAMGZGVF.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"IFB FastCool Convertible 8-in-1 Cooling, 2023 Model 1 Ton 2 Star Split Inverter Smart Ready, 7 Stage A...",3.9,1722,137,773.19 kWh,90 sqft,"1 Year Warranty on Product, 4 Years Super Warranty (T&C Apply), 5 Years Warranty on ODU PCB and 10 Years Warranty on Compressor from IFB",33490,40240,16 
https://www.flipkart.com/lg-super-convertible-5-in-1-cooling-2023-model-1-ton-3-star-split-inverter-2-way-swing-hd-filter-anti-virus-protection-ac-white/p/itm1bd6c9db80037?pid=ACNGHAR5W9CGFCAE&lid=LSTACNGHAR5W9CGFCAEQPXNNM&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_138&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGHAR5W9CGFCAE.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"LG Super Convertible 5-in-1 Cooling 2023 Model 1 Ton 3 Star Split Inverter 2 Way Swing, HD Filter with...",4.1,41259,3662,642.26 kWh,90 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging",32999,57990,43 
https://www.flipkart.com/lloyd-2023-model-2-ton-5-star-split-inverter-ac-white/p/itm1f098802b11f6?pid=ACNGHTGZTQXGVDB9&lid=LSTACNGHTGZTQXGVDB91YDBZJ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_139&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGHTGZTQXGVDB9.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 2023 Model 2 Ton 5 Star Split Inverter AC  - White,4.1,8974,1208,970.29 kWh,151 - 200 sqft,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,52990,85990,38 
https://www.flipkart.com/motorola-2-ton-3-star-split-dual-inverter-smart-ac-wi-fi-connect-silver/p/itm198b3423e31e4?pid=ACNFTGFA93FGFZEZ&lid=LSTACNFTGFA93FGFZEZXIHZH5&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_140&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNFTGFA93FGFZEZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,MOTOROLA 2 Ton 3 Star Split Dual Inverter Smart AC with Wi-fi Connect  - Silver,4.3,1253,191,1356.23 kWh,151 - 200 sqft,1 year on product and 10 years on compressor,34214,60899,43 
https://www.flipkart.com/realme-techlife-2024-model-1-ton-3-star-split-inverter-smart-ac-wi-fi-connect-white/p/itma43fe0868684d?pid=ACNGX7UFSK42PRFG&lid=LSTACNGX7UFSK42PRFG4CG8NV&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_141&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGX7UFSK42PRFG.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,realme TechLife 2024 Model 1 Ton 3 Star Split Inverter Smart AC with Wi-fi Connect  - White,4.2,1594,177,663.61 kWh,90 sqft,1 Year Warranty on Product and 10 Years on Compressor,27490,49999,45 
https://www.flipkart.com/admiral-2024-model-1-5-ton-5-star-split-inverter-4-way-swing-ac-white/p/itm0cefa6dc21ab7?pid=ACNGTZWYPEMZGVYG&lid=LSTACNGTZWYPEMZGVYGKUOHHG&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_142&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGTZWYPEMZGVYG.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Admiral 2024 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing AC  - White,3.9,76,14,767.34 kWh,111 - 150 sqft,3 Years on Product and 10 Years on Compressor,33990,40813,16 
https://www.flipkart.com/panasonic-convertible-7-in-1-additional-ai-mode-cooling-2023-model-1-5-ton-4-star-split-inverter-way-swing-pm-0-1-air-purification-filter-ac-wi-fi-connect-white/p/itm55b869e4cbdc0?pid=ACNGHHH25JVKN5NG&lid=LSTACNGHHH25JVKN5NGGVWUNQ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_6_143&otracker=search&otracker1=search&fm=Search&iid=09a07534-5d47-4906-a497-6a97536f2197.ACNGHHH25JVKN5NG.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Panasonic Convertible 7-in-1 with Additional AI Mode Cooling 2023 Model 1.5 Ton 4 Star Split Inverter ...,4.1,25623,2570,876.76 kWh,111 - 150 sqft,"1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",53999,64999,16 
https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2024-model-1-5-ton-4-star-split-dual-inverter-viraat-mode-super-silent-hd-filter-anti-virus-protection-ac-way-swing-monsoon-comfort-adc-sensor-white/p/itm1aaacb6452e5a?pid=ACNGY2GUPHHZ7MY7&lid=LSTACNGY2GUPHHZ7MY7I7RRLA&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_145&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGY2GUPHHZ7MY7.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Sile...",4.1,41259,3662,838.67 kWh,111 - 150 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor from LG",42789,81990,47 
https://www.flipkart.com/lloyd-2023-model-2-ton-3-star-split-inverter-ac-white/p/itme951d8e157b31?pid=ACNGXE7UFGYBW9KU&lid=LSTACNGXE7UFGYBW9KUXNP6GF&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_146&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGXE7UFGYBW9KU.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 2023 Model 2 Ton 3 Star Split Inverter AC  - White,4.1,8974,1208,1261.37 kWh,151 - 200 sqft,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,47490,77990,39 
https://www.flipkart.com/hitachi-3400fxl-2023-model-1-5-ton-3-star-split-inverter-ir-throw-hexa-sensor-technology-ac-white/p/itm9b7dda9f9426a?pid=ACNGXPFJJNNQAKAK&lid=LSTACNGXPFJJNNQAKAKQCL0T0&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_147&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGXPFJJNNQAKAK.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Hitachi 3400FXL 2023 Model 1.5 Ton 3 Star Split Inverter ir throw with Hexa Sensor Technology AC  - Wh...,3.9,3599,326,1012.62 kWh,111 - 150 sqft,"1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor.",37490,63100,40 
https://www.flipkart.com/blue-star-1-ton-3-split-inverter-ac-white/p/itmab0b8332e257e?pid=ACNH3GSYZXTM66K7&lid=LSTACNH3GSYZXTM66K7HTGZPY&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_148&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNH3GSYZXTM66K7.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 1 Ton 3 Star Split Inverter AC  - White,4,5601,468,706.99 kWh,90 sqft,N/A,31990,51500,37 
https://www.flipkart.com/voltas-2023-model-1-ton-3-star-window-ac-white/p/itmeb41766a5dd61?pid=ACNGZCXTMYW4GKJC&lid=LSTACNGZCXTMYW4GKJCVHKVCB&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_149&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGZCXTMYW4GKJC.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2023 Model 1 Ton 3 Star Window AC  - White,3.9,219,21,749.34 kWh,90 sqft,1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,26990,35999,25 
https://www.flipkart.com/voltas-2023-model-1-5-ton-5-star-window-inverter-ac-white/p/itm0283d2273f64b?pid=ACNGHUNG8HRA8QHR&lid=LSTACNGHUNG8HRA8QHRISVJBC&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_150&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGHUNG8HRA8QHR.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2023 Model 1.5 Ton 5 Star Window Inverter AC  - White,4.1,759,66,1114.62 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,35879,49999,28 
https://www.flipkart.com/godrej-5-in-1-convertible-cooling-2024-model-1-5-ton-3-star-split-inverter-anti-leak-heavy-duty-extreme-temperature-ac-white/p/itmdfc5ae0449df4?pid=ACNHYFETFQZHHHGB&lid=LSTACNHYFETFQZHHHGBFKPXQG&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_151&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNHYFETFQZHHHGB.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-In-1 Convertible Cooling 2024 Model 1.5 Ton 3 Star Split Inverter Anti Leak And Heavy Duty Co...,4,4208,330,980.37 kWh,111 - 150 sqft,"5 Years Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",34490,48900,29 
https://www.flipkart.com/lloyd-2023-model-2-ton-3-star-split-inverter-ac-white/p/itme951d8e157b31?pid=ACNGKZNBWZFZBA2K&lid=LSTACNGKZNBWZFZBA2KSZTEHF&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_152&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGKZNBWZFZBA2K.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 2023 Model 2 Ton 3 Star Split Inverter AC  - White,4.2,596,83,1261.37 kWh,151 - 200 sqft,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,46490,77990,40 
https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2024-model-1-ton-5-star-split-inverter-4-way-air-swing-hd-filter-anti-virus-protection-ac-viraat-mode-adc-sensor-white/p/itm148196675167d?pid=ACNGWCNRUUGXRQFA&lid=LSTACNGWCNRUUGXRQFADXGRNF&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_153&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGWCNRUUGXRQFA.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with...,3.8,695,54,521.2 kWh,90 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging (T&C)",39990,75990,47 
https://www.flipkart.com/onida-2023-model-1-ton-3-star-split-inverter-ac-white/p/itme3df45a926557?pid=ACNGMAGYFZGEZKB9&lid=LSTACNGMAGYFZGEZKB9FYLRT8&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_154&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGMAGYFZGEZKB9.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,ONIDA 2023 Model 1 Ton 3 Star Split Inverter AC  - White,4.2,9094,1042,696.69 kWh,90 sqft,1 Year Warranty on Product and 5 Years Warranty on Compressor from Onida,28900,40990,29 
https://www.flipkart.com/realme-techlife-2024-model-1-ton-3-star-split-inverter-smart-ac-wi-fi-connect-white/p/itma43fe0868684d?pid=ACNGX7UFSK42PRFG&lid=LSTACNGX7UFSK42PRFG4CG8NV&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_155&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGX7UFSK42PRFG.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,realme TechLife 2024 Model 1 Ton 3 Star Split Inverter Smart AC with Wi-fi Connect  - White,4.2,1594,177,663.61 kWh,90 sqft,1 Year Warranty on Product and 10 Years on Compressor,27490,49999,45 
https://www.flipkart.com/blue-star-2-ton-3-split-inverter-ac-white/p/itmab0b8332e257e?pid=ACNH43DCCS6VYHGG&lid=LSTACNH43DCCS6VYHGGU1X9RJ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_156&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNH43DCCS6VYHGG.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 2 Ton 3 Star Split Inverter AC  - White,4.3,71,9,1261.37 kWh,151 - 200 sqft,N/A,47990,71750,33 
https://www.flipkart.com/voltas-1-5-ton-3-star-split-inverter-ac-white/p/itm013137c3e53d3?pid=ACNGHUNGZZKVQZPG&lid=LSTACNGHUNGZZKVQZPGPI7G74&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&spotlightTagId=FkPickId_j9e%2Fabm%2Fc54&srno=s_7_157&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGHUNGZZKVQZPG.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 1.5 Ton 3 Star Split Inverter AC  - White,4.2,25142,2043,975.26 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,33990,64990,47 
https://www.flipkart.com/voltas-2023-model-0-6-ton-2-star-split-ac-white/p/itm1bbe7f81c0309?pid=ACNGQBVNHED58JYH&lid=LSTACNGQBVNHED58JYHIGBQYQ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_158&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGQBVNHED58JYH.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2023 Model 0.6 Ton 2 Star Split AC  - White,4.2,25142,2043,475.3 kWh,90 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,23490,49690,52 
