Product URL,Name,Rating,Number of Ratings,Number of Reviews,Max Speed (RPM),Star Rating,In-Built Heater,Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/bosch-7-kg-steam-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm956123c917c10?pid=WMNGSCF5HTDGKRGV&lid=LSTWMNGSCF5HTDGKRGVXH2X9C&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_243&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNGSCF5HTDGKRGV.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,BOSCH 7 kg with Steam Fully Automatic Front Load Washing Machine with In-built Heater Silver,4.2,2360,168,1200 RPM,5 Star,Yes,2 Years,29990,49990,40 
https://www.flipkart.com/voltas-beko-10-kg-fully-automatic-top-load-washing-machine-black-grey/p/itm4d226b5d2379e?pid=WMNH2E8JV9BCYJTW&lid=LSTWMNH2E8JV9BCYJTWX0RDJT&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_244&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNH2E8JV9BCYJTW.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Voltas Beko 10 kg Fully Automatic Top Load Washing Machine Black, Grey",4.2,963,66,700 RPM,5 Star,N/A,1 Years,18990,44990,57 
https://www.flipkart.com/bosch-9-6-kg-washer-dryer-inverter-1400rpm-ready-wear-clothes-in-built-heater-silver/p/itmd1e8cbe48640b?pid=WMNG6BGEBSQZ55DG&lid=LSTWMNG6BGEBSQZ55DGIYQLBD&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_245&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNG6BGEBSQZ55DG.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"BOSCH 9/6 kg Washer with Dryer Inverter,1400RPM  Ready to Wear Clothes with In-built Heater Silver",4.4,66,4,1400 RPM,5 Star,Yes,N/A,54990,80490,31 
https://www.flipkart.com/whirlpool-7-5-kg-5-star-stainwash-pro-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm5f0fc6196f894?pid=WMNGSAVWJAGNMHKR&lid=LSTWMNGSAVWJAGNMHKRKITT2D&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_246&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNGSAVWJAGNMHKR.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Whirlpool 7.5 kg 5 Star Stainwash Pro Fully Automatic Top Load Washing Machine with In-built Heater Gr...,4.1,2441,181,740 RPM,5 Star,Yes,2 Years,17220,25200,31 
https://www.flipkart.com/panasonic-6-kg-4-star-8-wash-program-aquabeat-fully-automatic-top-load-washing-machine-grey/p/itm909929dc404cc?pid=WMNFSNKN2K2ZAAYH&lid=LSTWMNFSNKN2K2ZAAYHDBW38K&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_247&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNFSNKN2K2ZAAYH.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Panasonic 6 kg 4 Star 8 Wash Program AquaBeat Wash Fully Automatic Top Load Washing Machine Grey,4.3,12354,1275,680 RPM,4 Star,N/A,2 Years,13990,16700,16 
https://www.flipkart.com/bosch-8-5-kg-5-star-1360-high-rpm-spin-motor-semi-automatic-top-load-washing-machine-multicolor/p/itme0b5f02564cb5?pid=WMNH7KZYXT5EHD5W&lid=LSTWMNH7KZYXT5EHD5WJIDNB8&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_248&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNH7KZYXT5EHD5W.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,BOSCH 8.5 kg 5 Star with 1360 High RPM Spin Motor Semi Automatic Top Load Washing Machine Multicolor,4,65,6,1360 RPM,5 Star,N/A,2 Years,13690,20000,31 
https://www.flipkart.com/samsung-7-kg-5-star-ecobubble-super-speed-digital-inverter-fully-automatic-top-load-washing-machine-grey/p/itmc6526adbb9164?pid=WMNGGSK8J7TKDBSU&lid=LSTWMNGGSK8J7TKDBSUTTXGJI&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_249&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNGGSK8J7TKDBSU.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 7 kg 5 star, Ecobubble, Super Speed, Digital Inverter, Fully Automatic Top Load Washing Machin...",4.3,8989,810,700 RPM,5 Star,N/A,2 Years,19190,24000,20 
https://www.flipkart.com/haier-8-kg-oxyi-dry-technology-1300-rpm-spray-function-wash-programs-magic-filter-rat-mesh-semi-automatic-top-load-washing-machine-multicolor/p/itmbe3a32160cd95?pid=WMNGFGYFGKREWXGV&lid=LSTWMNGFGYFGKREWXGVB2DG9K&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_250&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNGFGYFGKREWXGV.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Haier 8 Kg Oxyi Dry Technology, 1300 RPM, Spray Function, Wash Programs, Magic Filter, Rat Mesh Semi A...",4.3,2426,137,1300 RPM,5 Star,N/A,2 Years,11290,18900,40 
https://www.flipkart.com/voltas-beko-tata-product-7-kg-semi-automatic-top-load-washing-machine-white/p/itm22c9f9f038241?pid=WMNGHVH3SVGHKGEG&lid=LSTWMNGHVH3SVGHKGEGDDBDAR&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_251&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNGHVH3SVGHKGEG.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Voltas Beko by A Tata Product 7 kg Semi Automatic Top Load Washing Machine White,4.3,2018,144,1350 RPM,5 Star,N/A,N/A,8990,12490,28 
https://www.flipkart.com/samsung-10-kg-wi-fi-enabledinverter-5-star-ecobubble-technology-fully-automatic-top-load-washing-machine-grey/p/itm0b03c03eba16d?pid=WMNGHZ24GZEDHZ5Z&lid=LSTWMNGHZ24GZEDHZ5ZV68PAM&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_252&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNGHZ24GZEDHZ5Z.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,SAMSUNG 10 kg Wi-Fi EnabledInverter 5 Star with Ecobubble Technology Fully Automatic Top Load Washing ...,4.3,78484,5710,700 RPM,5 Star,N/A,2 Years,23334,32500,28 
https://www.flipkart.com/bosch-8-kg-5-star-1360-high-rpm-spin-motor-semi-automatic-top-load-washing-machine-multicolor/p/itme0b5f02564cb5?pid=WMNHFQTPFHXUKSAP&lid=LSTWMNHFQTPFHXUKSAPNXRBIG&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_253&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNHFQTPFHXUKSAP.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,BOSCH 8 kg 5 Star with 1360 High RPM Spin Motor Semi Automatic Top Load Washing Machine Multicolor,4,65,6,1360 RPM,5 Star,N/A,2 Years,13190,18400,28 
https://www.flipkart.com/reliance-7-5-kg-washer-only-grey-black/p/itm16ae6a2dbaf68?pid=WMNH7PFPEE3MXZDA&lid=LSTWMNH7PFPEE3MXZDAHBJIPF&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_254&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNH7PFPEE3MXZDA.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Reliance 7.5 kg Washer only Grey, Black",4.3,60,5,1350 RPM,N/A,N/A,1 Years,5499,8999,38 
https://www.flipkart.com/samsung-9-kg-5-star-ai-control-super-speed-wi-fi-hygiene-steam-digital-inverter-fully-automatic-front-load-washing-machine-in-built-heater-grey/p/itm6c8a617aef39c?pid=WMNH7SPNGXDGUKVE&lid=LSTWMNH7SPNGXDGUKVEZAHO0B&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_255&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNH7SPNGXDGUKVE.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 9 kg 5 star, AI Control, Super Speed, Wi-Fi, Hygiene Steam and Digital Inverter Fully Automati...",4.3,14737,1132,1400 RPM,5 Star,Yes,2 Years,37990,50990,25 
https://www.flipkart.com/samsung-8-kg-5-star-inverter-hygiene-steam-digital-inverter-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itmc178c749b4a47?pid=WMNG87FQHDDFGQYX&lid=LSTWMNG87FQHDDFGQYXROJE0R&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_256&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNG87FQHDDFGQYX.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 8 kg 5 Star, Inverter, Hygiene Steam Digital Inverter Fully Automatic Front Load Washing Machi...",4.3,14737,1132,1400 RPM,5 Star,Yes,2 Years,30990,48300,35 
https://www.flipkart.com/intex-7-5-kg-lint-filter-buzzer-castor-wheel-pad-collar-scrubber-transparent-lid-semi-automatic-top-load-washing-machine-grey-white/p/itm4ac1b92d06850?pid=WMNGRKASYVU7K4HV&lid=LSTWMNGRKASYVU7K4HVREOYW8&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_257&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNGRKASYVU7K4HV.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Intex 7.5 kg With Lint Filter, Buzzer, Castor Wheel with pad, Collar Scrubber ,Transparent Lid Semi Au...",4.3,16982,2408,1300 RPM,N/A,N/A,2 Years,7290,13499,45 
https://www.flipkart.com/godrej-7-5-kg-5-star-zero-pressure-technology-stainless-steel-gravity-drum-fully-automatic-top-load-washing-machine-grey/p/itmbc5afe7a71166?pid=WMNHFRM6583BSYQQ&lid=LSTWMNHFRM6583BSYQQT0AFXW&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_258&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNHFRM6583BSYQQ.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Godrej 7.5 kg 5 Star, Zero Pressure Technology With Stainless Steel Gravity Drum Fully Automatic Top L...",4.2,5984,430,670 RPM,5 Star,N/A,2 Years,15490,28000,44 
https://www.flipkart.com/samsung-9-kg-wi-fi-enabled-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm0b03c03eba16d?pid=WMNGHZ24YQN6PNXT&lid=LSTWMNGHZ24YQN6PNXTNOXX9J&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_259&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNGHZ24YQN6PNXT.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,SAMSUNG 9 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine with In-built Heater Grey,4.3,78484,5710,700 RPM,5 Star,Yes,2 Years,24000,35000,31 
https://www.flipkart.com/lg-8-kg-5-star-roller-jet-pulsator-soak-wind-dry-rat-away-6-spin-tub-capacity-semi-automatic-top-load-washing-machine-maroon-white/p/itmfacf7f4a1049d?pid=WMNG6NQZX2NRMPYA&lid=LSTWMNG6NQZX2NRMPYAYMYZGT&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_260&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNG6NQZX2NRMPYA.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"LG 8 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Rat Away, 6 Kg (Spin Tub Capacity)...",4.4,2617,191,1350 RPM,5 Star,N/A,N/A,13999,18293,23 
https://www.flipkart.com/samsung-12-kg-fully-automatic-front-load-washing-machine-in-built-heater-black-grey/p/itmc95343792b70d?pid=WMNH46K3NYWKXNZS&lid=LSTWMNH46K3NYWKXNZSPRZUTW&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_261&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNH46K3NYWKXNZS.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 12 kg Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey",N/A,N/A,N/A,1400 RPM,5 Star,Yes,2 Years,45520,60990,25 
https://www.flipkart.com/godrej-8-kg-fully-automatic-front-load-washing-machine-grey/p/itm63289901593a9?pid=WMNH5JAEGHSVH5AQ&lid=LSTWMNH5JAEGHSVH5AQUWUR0L&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_262&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNH5JAEGHSVH5AQ.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Godrej 8 kg Fully Automatic Front Load Washing Machine Grey,4,497,56,1200 RPM,5 Star,N/A,2 Years,29990,51000,41 
https://www.flipkart.com/lg-9-5-kg-washer-dryer-front-load-ai-direct-drive-technology-wi-fi-enabled-steam-remove-allergen-turbo-wash-ready-wear-clothes-in-built-heater-black/p/itm681c11451108a?pid=WMNGSF4NV7URPVHN&lid=LSTWMNGSF4NV7URPVHNTWEH3Q&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_11_263&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2031001a-e870-48fe-aca3-ebfee2e9aa1f.WMNGSF4NV7URPVHN.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"LG 9/5 kg Washer with Dryer Front Load Washer Dryer with AI Direct Drive Technology, Wi-Fi Enabled , S...",4.4,244,22,1200 RPM,N/A,Yes,2 Years,49990,68990,27 
https://www.flipkart.com/lg-7-5-kg-roller-jet-pulsator-soak-semi-automatic-top-load-washing-machine-red-white/p/itmfacf7f4a1049d?pid=WMNG6YMFHRHZBNM3&lid=LSTWMNG6YMFHRHZBNM3U8S01E&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_265&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNG6YMFHRHZBNM3.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"LG 7.5 kg with Roller Jet Pulsator + Soak Semi Automatic Top Load Washing Machine Red, White",4.4,3120,254,1300 RPM,5 Star,N/A,N/A,15990,17990,11 
https://www.flipkart.com/marq-flipkart-7-5-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-maroon-white/p/itm790b571255834?pid=WMNGYHCXGXBM8Z3P&lid=LSTWMNGYHCXGXBM8Z3PNEERSM&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_266&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNGYHCXGXBM8Z3P.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"MarQ by Flipkart 7.5 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Maroon, W...",4.3,53841,5469,1350 RPM,5 Star,N/A,2 Years,8190,14990,45 
https://www.flipkart.com/foxsky-7-5-kg-semi-automatic-top-load-washing-machine-white-maroon/p/itm2dc1058fc4047?pid=WMNGWJZHW78JAJCU&lid=LSTWMNGWJZHW78JAJCU7MXUJW&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_267&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNGWJZHW78JAJCU.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"FOXSKY 7.5 kg Semi Automatic Top Load Washing Machine White, Maroon",4.1,440,27,1300 RPM,5 Star,N/A,2 Years,7199,16490,56 
https://www.flipkart.com/realme-techlife-11-kg-megawash-range-fully-automatic-top-load-washing-machine-in-built-heater-black-grey/p/itm550748e0c034a?pid=WMNGZDRB8VXRHUKU&lid=LSTWMNGZDRB8VXRHUKUMT8C0W&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_268&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNGZDRB8VXRHUKU.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,realme TechLife 11 kg MegaWash Range Fully Automatic Top Load Washing Machine with In-built Heater Bla...,4.1,3296,335,700 RPM,5 Star,Yes,2 Years,19490,34990,44 
https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-semi-automatic-top-load-washing-machine-black-grey/p/itmee28cf6539c3f?pid=WMNGF9W8K8R9V8DA&lid=LSTWMNGF9W8K8R9V8DAD0ZSYT&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_269&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNGF9W8K8R9V8DA.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey",4.3,9137,615,1400 RPM,5 Star,N/A,2 Years,10390,13350,22 
https://www.flipkart.com/lloyd-havells-8-5-kg-toughened-glass-soft-closing-lids-1300-rpm-soak-function-3-wash-programs-magic-filter-semi-automatic-top-load-washing-machine-blue/p/itm189bb948fdf22?pid=WMNGMGYKFECWG3GC&lid=LSTWMNGMGYKFECWG3GC5PYGNG&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_270&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNGMGYKFECWG3GC.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Lloyd by Havells 8.5 kg Toughened Glass Soft Closing Glass Lids, 1300 RPM, Soak Function, 3 Wash Progr...",4.3,1118,79,1300 RPM,5 Star,N/A,2 Years,14990,19490,23 
https://www.flipkart.com/lg-6-kg-roller-jet-pulsator-semi-automatic-top-load-washing-machine-grey/p/itmfabcd340868cb?pid=WMNG7EYVYPJEDHSQ&lid=LSTWMNG7EYVYPJEDHSQHRYBK0&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_271&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNG7EYVYPJEDHSQ.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,LG 6 kg with Roller Jet Pulsator Semi Automatic Top Load Washing Machine Grey,4.4,40017,2617,1300 RPM,5 Star,N/A,N/A,9990,14490,31 
https://www.flipkart.com/bosch-9-kg-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itmd6c02f5048982?pid=WMNGZSEVDUQXGCJM&lid=LSTWMNGZSEVDUQXGCJMGZZHTZ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_272&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNGZSEVDUQXGCJM.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,BOSCH 9 kg Fully Automatic Front Load Washing Machine with In-built Heater White,4.2,2360,168,1200 RPM,5 Star,Yes,2 Years,35990,56490,36 
https://www.flipkart.com/onida-7-kg-washer-only-white-maroon/p/itmfb5qhnphbykhc?pid=WMNEW5ZTY6V5BFYR&lid=LSTWMNEW5ZTY6V5BFYR7SEF7B&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_273&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNEW5ZTY6V5BFYR.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"ONIDA 7 kg Washer only White, Maroon",4.2,28754,3114,780 RPM,N/A,N/A,1 Years,5857,6690,12 
https://www.flipkart.com/lg-6-kg-semi-automatic-top-load-washing-machine-grey-white/p/itmfabcd340868cb?pid=WMNG8Z7S4H9H5RMZ&lid=LSTWMNG8Z7S4H9H5RMZ0NXFPT&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_274&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNG8Z7S4H9H5RMZ.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"LG 6 kg Semi Automatic Top Load Washing Machine Grey, White",4,3,1,1300 RPM,5 Star,N/A,2 Years,12790,13900,7 
https://www.flipkart.com/motorola-7-kg-fully-automatic-top-load-washing-machine-grey/p/itm90b51f25c5e90?pid=WMNGYHCPV5AZJFE7&lid=LSTWMNGYHCPV5AZJFE7QBRSBQ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_275&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNGYHCPV5AZJFE7.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,MOTOROLA 7 kg Fully Automatic Top Load Washing Machine Grey,4.2,1719,211,700 RPM,5 Star,N/A,N/A,11490,21990,47 
https://www.flipkart.com/whirlpool-6-kg-magic-clean-5-star-semi-automatic-top-load-washing-machine-black-grey/p/itmee28cf6539c3f?pid=WMNGF9W8ZNF6C5VT&lid=LSTWMNGF9W8ZNF6C5VTSVIZGI&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_12_276&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=586dc525-7ca4-4cc3-b030-0680ea23b3c9.WMNGF9W8ZNF6C5VT.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Whirlpool 6 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey",4.4,4387,308,1400 RPM,5 Star,N/A,2 Years,9140,12700,28 
